index,pdi,ls,ta,sa,rg,rgn,ze,sm
1962,1.28,32,20,2,155.89172005243756,24.89846140766057,29.812,1540.95767834431
1963,1.28,32,20,3,165.58863465021517,25.564660704736223,29.281,1600.53313101855
1964,1.28,32,20,4,150.72673135505164,24.203716181659868,28.281,2288.76682244711
1965,1.28,32,20,5,154.41254272703313,24.377690111756447,28.688,1783.07324215749
1966,1.28,32,20,6,164.28039566240366,26.14892759751548,30.719,1645.52927876237
1967,1.28,32,20,7,164.98910131179863,26.03523310635447,29.125,1439.32436729424
1968,1.28,32,20,8,166.71795205163934,26.651686443806994,29.5,1616.67333797955
1969,1.28,32,20,9,176.40040476545192,27.312982305394826,28.594,1995.69670319082
1970,1.28,32,30,0,148.0267136651886,23.48925056632774,29.5,1564.11535908038
1971,1.28,32,30,1,156.3930509814225,24.95116468484437,25.562,1679.75794125553
1972,1.28,32,30,2,151.07982564561144,23.79346774664224,27.281,1378.44555252354
1973,1.28,32,30,3,162.69478055172289,25.04353845971029,26.688,1562.80717064474
1974,1.28,32,30,4,147.10491622927813,23.55904025818521,26.75,2042.66355929752
1975,1.28,32,30,5,151.57323662576914,23.74963755658452,27.531,1677.87943049432
1976,1.28,32,30,6,160.0821081141719,25.2207395364234,29.812,1467.57704893758
1977,1.28,32,30,7,161.23017083321912,25.315463636401272,27.5,1307.7030465125
1978,1.28,32,30,8,162.09269794955537,25.735014049548155,27.781,1493.5177051464
1979,1.28,32,30,9,171.07139426477707,26.31783921595209,25.844,1818.86297114092
1980,1.28,32,40,0,145.4658285789865,22.99549950139523,27.312,1390.77864496101
1981,1.28,32,40,1,153.28065024705586,24.292155564758225,23.938,1526.97777326253
1982,1.28,32,40,2,147.33100558601618,23.13302215167064,25.781,1260.30337590651
1983,1.28,32,40,3,160.02670102483373,24.37755542676457,25.938,1387.05226143759
1984,1.28,32,40,4,144.03602315248827,23.05561917321453,23.969,1946.5266369834
1985,1.28,32,40,5,149.26682281164926,23.287233421288448,27.281,1550.17963607016
1986,1.28,32,40,6,156.34216656263746,24.549366278026667,26.844,1406.6103588941
1987,1.28,32,40,7,157.15862863521204,24.573941975093494,25.875,1206.25244022585
1988,1.28,32,40,8,157.55016481033076,24.83605000489069,26.375,1388.96059787162
1989,1.28,32,40,9,167.17647386585224,25.559408590391246,24.938,1756.58531786132
1990,1.28,32,50,0,141.77009482880436,22.226156778988543,26.188,1390.75742040416
1991,1.28,32,50,1,149.72458186074832,23.64289361465364,23.312,1392.556861023
1992,1.28,32,50,2,143.5967610378008,22.455275180522992,25.781,1208.5212190494
1993,1.28,32,50,3,158.05640337542684,24.10248133811219,23.656,1293.71306529088
1994,1.28,32,50,4,141.13203798278204,22.631401866808304,23.594,1667.43824616571
1995,1.28,32,50,5,146.3106445941946,22.70669925725089,24.875,1453.4518813339
1996,1.28,32,50,6,153.93202745467144,24.071617726275708,25.125,1274.72811135803
1997,1.28,32,50,7,154.09646890337808,23.96916365845493,24.156,1114.24667186312
1998,1.28,32,50,8,154.04998912364405,24.26029030489121,23.75,1295.65103496196
1999,1.28,32,50,9,163.98036764001066,25.01979041915365,24.0,1657.11649722995
2000,1.35,2,10,0,45.13240794740022,8.004602281448149,35.219,435.646813753488
2001,1.35,2,10,1,49.32073891096751,8.22540109450083,35.688,407.909438803114
2002,1.35,2,10,2,47.1422329907686,8.09857732461469,34.5,595.916090139678
2003,1.35,2,10,3,47.25784926052189,8.21092595054207,38.219,459.815221852059
2004,1.35,2,10,4,48.31878536566911,8.462716327381317,34.406,565.015867058927
2005,1.35,2,10,5,48.82530642650966,8.645132819788627,35.25,606.814393552193
2006,1.35,2,10,6,50.65344957064161,8.95031013500328,36.875,390.905184555502
2007,1.35,2,10,7,43.79159190465395,7.6763728374007965,38.5,639.511959549578
2008,1.35,2,10,8,43.642791161332326,7.590561066820239,39.406,384.460431462854
2009,1.35,2,10,9,47.94660931646808,8.209787530239954,33.562,437.718997241051
2010,1.35,2,20,0,44.69714678395577,7.820720180261591,32.219,451.176298428807
2011,1.35,2,20,1,49.109817383524486,8.352507186249031,33.031,357.570824569668
2012,1.35,2,20,2,47.25977792339931,8.122244455939141,31.906,563.811814903187
2013,1.35,2,20,3,47.20042451345832,8.319685553862376,35.531,440.759261276488
2014,1.35,2,20,4,47.42778809804698,8.011089250523984,30.719,570.006950090437
2015,1.35,2,20,5,48.12735240590384,8.500875241068382,31.531,574.714731217731
2016,1.35,2,20,6,49.24648397231231,8.375567355664497,32.562,405.03907103749
2017,1.35,2,20,7,43.368979632082734,7.438328453345172,35.938,580.113458247085
2018,1.35,2,20,8,43.421935963195175,7.579573235872687,35.656,398.891140046502
2019,1.35,2,20,9,46.64763109038839,7.889428300185913,30.719,423.608221077325
2020,1.35,2,30,0,43.59387852993026,7.433399076145558,29.125,454.389451154743
2021,1.35,2,30,1,49.050466130892495,8.327378038975723,29.5,305.094980355999
2022,1.35,2,30,2,46.1752869707069,8.015825404813084,29.969,527.332305899788
2023,1.35,2,30,3,46.763410447422906,8.01048625011926,33.312,425.61392157011
2024,1.35,2,30,4,47.221066860703935,8.12336861844545,29.188,494.570291044027
2025,1.35,2,30,5,47.50229273490402,8.324248330983034,29.656,477.325420840347
2026,1.35,2,30,6,49.2327071960935,8.447929246327305,30.156,386.783223112958
2027,1.35,2,30,7,43.20480898008936,7.266207201524359,33.656,588.831194094628
2028,1.35,2,30,8,43.32740932445029,7.629989418640275,33.594,425.535687276924
2029,1.35,2,30,9,46.861638505917306,8.151962140300814,27.906,416.881363786296
2030,1.35,2,40,0,44.01538705353021,7.8242738612881135,26.5,401.138351578256
2031,1.35,2,40,1,48.800707109017694,8.121341356353797,28.219,288.524873743986
2032,1.35,2,40,2,46.0105112856301,8.009303224412438,27.938,523.954538352914
2033,1.35,2,40,3,45.99387386988902,7.890025248458081,30.594,414.114905290433
2034,1.35,2,40,4,47.57953102512965,8.227321881870052,27.688,475.800773280783
2035,1.35,2,40,5,48.054562426711925,8.361601613056958,26.844,449.49369693474
2036,1.35,2,40,6,48.735997313354666,8.525637861405968,28.344,407.33572500834
2037,1.35,2,40,7,43.89123055105149,7.629959038065095,31.844,534.241041301049
2038,1.35,2,40,8,43.87498702251016,7.748763321901277,31.375,435.078648248585
2039,1.35,2,40,9,46.59543333024504,8.09185166484056,26.906,375.491437560544
2040,1.35,2,50,0,43.73872984517882,7.801948835512837,26.125,457.14064519302
2041,1.35,2,50,1,49.18808670085079,8.37010284569176,27.531,313.68532143431
2042,1.35,2,50,2,46.00988928704211,7.970985630843805,26.031,470.841790128887
2043,1.35,2,50,3,45.38771248800629,7.717590029493267,28.594,439.446747624162
2044,1.35,2,50,4,47.14926277805603,8.153358798700433,26.406,463.305537370049
2045,1.35,2,50,5,46.79254134356072,8.181551493726952,26.844,435.117514158954
2046,1.35,2,50,6,48.09928921100745,8.191802433197482,28.25,374.556028908826
2047,1.35,2,50,7,43.05800408050399,7.481483147565885,30.75,547.124051185897
2048,1.35,2,50,8,43.53347380873706,7.713693131726851,31.125,352.696612074085
2049,1.35,2,50,9,45.7711073658702,7.998340322831533,25.344,349.308577863842
2050,1.35,4,10,0,61.64824326279907,10.33411226599159,40.094,942.701081241168
2051,1.35,4,10,1,61.420825688814354,10.49448321847405,40.844,742.036569298287
2052,1.35,4,10,2,64.3482251276351,10.69185924804756,37.625,751.722018032375
2053,1.35,4,10,3,64.5712605369398,10.910866034032695,40.156,935.907352691644
2054,1.35,4,10,4,69.89378170535178,11.654804044701017,39.25,960.361417467569
2055,1.35,4,10,5,59.06770021907598,10.077464198833963,40.062,1006.46958979992
2056,1.35,4,10,6,65.29524431601764,10.839799940272478,40.531,1044.49638513778
2057,1.35,4,10,7,62.22371742393422,10.629218938634995,39.219,894.11458794699
2058,1.35,4,10,8,62.4287984663584,10.324836940269304,39.812,982.197123009812
2059,1.35,4,10,9,57.16408479526564,10.084877682480126,40.344,864.975624468863
2060,1.35,4,20,0,61.26675606086138,10.172216985775504,38.0,899.231019882224
2061,1.35,4,20,1,60.12419252259561,9.891542263871992,37.0,734.683874345401
2062,1.35,4,20,2,63.67410564111616,10.517066277285185,34.156,724.634889157286
2063,1.35,4,20,3,63.19515182790649,10.532652075138884,37.875,876.536365094821
2064,1.35,4,20,4,68.77236394615248,11.321815820739827,38.375,977.378061273342
2065,1.35,4,20,5,58.10957440635397,9.698691152658014,37.938,920.955994801249
2066,1.35,4,20,6,64.20915673315494,10.62325798839098,36.406,947.500302610113
2067,1.35,4,20,7,60.53822294248205,9.933879786236314,35.906,952.558573142138
2068,1.35,4,20,8,61.77182228411958,10.11111267089687,37.656,1031.43569048037
2069,1.35,4,20,9,55.28957556557227,9.533678244238798,36.906,710.470300004827
2070,1.35,4,30,0,61.4027928236338,10.243764993918036,35.188,789.156557766599
2071,1.35,4,30,1,59.49776060429007,9.734527955882182,35.344,691.087902051618
2072,1.35,4,30,2,63.11869809419698,10.500712596750502,33.312,697.024175150611
2073,1.35,4,30,3,63.0277621608792,10.48211511959068,35.75,833.972757427159
2074,1.35,4,30,4,67.6471685654524,11.098825253827211,35.469,888.743294696418
2075,1.35,4,30,5,57.57369645929667,9.769537885623716,34.062,883.614902376651
2076,1.35,4,30,6,63.33782368615877,10.625887942601508,35.625,877.970954616462
2077,1.35,4,30,7,60.33782346518882,9.940131569194635,34.0,852.356540550102
2078,1.35,4,30,8,60.69707127363691,9.981071083216438,34.562,922.303727018685
2079,1.35,4,30,9,54.4095578310059,9.21659970811825,33.062,666.185821103095
2080,1.35,4,40,0,61.53755036953496,10.287120433039911,33.125,799.011648435091
2081,1.35,4,40,1,59.60732228680825,9.799842669995776,33.5,671.747790998026
2082,1.35,4,40,2,62.49024735801754,10.41664151296163,30.625,641.569582350264
2083,1.35,4,40,3,62.73302843810811,10.248257701307177,35.188,764.4637521088
2084,1.35,4,40,4,66.73076757606643,10.920424622838624,34.406,824.455761057525
2085,1.35,4,40,5,57.16497178816488,9.595608558523354,32.75,910.847755058155
2086,1.35,4,40,6,62.71331749264657,10.412236931895334,33.594,824.904042381612
2087,1.35,4,40,7,59.86000488857121,9.864436977307168,32.188,878.407525848583
2088,1.35,4,40,8,59.928641119912434,9.683672016924469,33.0,874.624952624002
2089,1.35,4,40,9,53.74491993469274,9.227987031757989,32.562,646.595008321416
2090,1.35,4,50,0,60.28095181843101,9.870323607156012,32.031,737.596922697009
2091,1.35,4,50,1,58.88835970263226,9.575726683833032,32.531,642.583053923123
2092,1.35,4,50,2,61.876568304502506,10.216153663319371,29.969,586.857251105178
2093,1.35,4,50,3,62.14438541608765,10.112116645607536,33.969,786.081735088155
2094,1.35,4,50,4,65.70698521353317,10.736149137875596,32.656,736.559714126736
2095,1.35,4,50,5,56.35173658842082,9.45677558238425,32.125,859.449394648136
2096,1.35,4,50,6,62.9880508965361,10.446456164707111,33.094,766.920226186418
2097,1.35,4,50,7,59.40669648187527,9.87164649076773,30.969,897.489510313595
2098,1.35,4,50,8,60.43386998153447,9.867592429112298,31.688,867.985071970876
2099,1.35,4,50,9,52.57938111422524,8.95482717893338,30.688,639.895912133239
2100,1.35,6,10,0,73.08989770235041,12.214477871029665,40.5,1129.00317664701
2101,1.35,6,10,1,75.13527559641844,12.663189202707628,40.938,1267.16780042857
2102,1.35,6,10,2,80.44868963732432,13.10097043015844,40.312,1240.9079112362
2103,1.35,6,10,3,74.01766119004779,12.594116892161235,40.0,1500.02438006729
2104,1.35,6,10,4,80.43770113031452,13.00267921921206,39.812,1113.22586242214
2105,1.35,6,10,5,79.59555476524719,13.261585424249922,42.156,1224.53215476813
2106,1.35,6,10,6,76.59375411122545,12.649280767264589,40.312,1149.98954023063
2107,1.35,6,10,7,80.7877233146176,13.027385584869162,39.688,1241.54159571162
2108,1.35,6,10,8,73.61221992314691,12.519663822282808,40.75,1192.28469109339
2109,1.35,6,10,9,79.77050185598405,12.752249574456345,41.406,1229.50631258243
2110,1.35,6,20,0,71.66797140855323,11.750794346460102,37.188,1085.2892898343
2111,1.35,6,20,1,73.98186043090197,12.277252915305649,37.094,1187.73406427572
2112,1.35,6,20,2,79.26582197983797,12.86982712687287,38.281,1165.53584997397
2113,1.35,6,20,3,72.67151487743998,12.311649158134673,39.469,1419.26422452849
2114,1.35,6,20,4,79.00895690112728,12.726953884167406,37.594,986.319117389437
2115,1.35,6,20,5,77.59386943151465,12.813047156307055,38.594,1115.61337977224
2116,1.35,6,20,6,75.93268801683442,12.349822196855756,37.531,1043.39717045209
2117,1.35,6,20,7,79.56336929019616,12.61610570717254,36.719,1208.92393603597
2118,1.35,6,20,8,72.93342274598419,12.159613911568824,37.719,1101.91771703032
2119,1.35,6,20,9,78.57856918072828,12.428501275249491,37.594,1134.27285100686
2120,1.35,6,30,0,70.42036043882426,11.56913175460578,34.719,1052.15672438317
2121,1.35,6,30,1,72.39984969947723,12.095848295883147,35.25,1070.89053420444
2122,1.35,6,30,2,77.71171202135356,12.48138779830206,34.875,1149.48684227109
2123,1.35,6,30,3,70.71072529732801,11.673303600883733,36.906,1240.97574289406
2124,1.35,6,30,4,77.639539582784,12.458410600965994,34.625,951.651695611298
2125,1.35,6,30,5,77.00837849737556,12.518252619678291,36.75,975.48346701784
2126,1.35,6,30,6,74.02355880664759,11.734972476715209,34.844,1004.98646445849
2127,1.35,6,30,7,78.3986265421574,12.297552752764492,34.875,1116.97856031751
2128,1.35,6,30,8,71.88169981399724,11.887623204547063,35.906,1092.93910746039
2129,1.35,6,30,9,76.6764868754076,12.005113359207243,37.531,1068.66247795372
2130,1.35,6,40,0,69.34887759477306,11.35096079461022,33.094,953.384031299737
2131,1.35,6,40,1,71.62976684530706,11.964677788625696,32.719,965.308288241762
2132,1.35,6,40,2,77.16390715105544,12.304285250040362,32.594,1123.89199736127
2133,1.35,6,40,3,70.03663299227597,11.803650784096742,35.344,1262.5582935952
2134,1.35,6,40,4,76.55694653747999,12.164997075702878,34.875,936.388789342279
2135,1.35,6,40,5,76.27674235395186,12.551031683382009,34.406,954.721940280269
2136,1.35,6,40,6,73.4203247093419,11.805854461695969,33.594,1002.20605696946
2137,1.35,6,40,7,78.16572095311739,12.197793589735223,32.219,1014.11629557604
2138,1.35,6,40,8,71.855529027787,11.92335197266497,34.375,1052.45453403894
2139,1.35,6,40,9,76.21129075650016,11.855210400033434,35.75,1084.11450481226
2140,1.35,6,50,0,69.18589289076385,11.36033370360304,30.781,908.759213496586
2141,1.35,6,50,1,70.45708693307455,11.643196386083323,31.906,896.879158835626
2142,1.35,6,50,2,76.61411957088147,12.239411525652866,31.719,1049.3587831035
2143,1.35,6,50,3,68.97039670189776,11.509079024344182,34.219,1181.89629684112
2144,1.35,6,50,4,75.58989742858991,11.861699242697874,32.031,845.516350221375
2145,1.35,6,50,5,75.47091278662579,12.416290899606564,34.094,916.313540524694
2146,1.35,6,50,6,73.04067051923921,11.653797150481326,32.156,862.031436088219
2147,1.35,6,50,7,76.73245550340759,12.00312522614077,31.25,1008.80446716158
2148,1.35,6,50,8,71.10394483088953,11.749337837165742,32.438,966.006920471749
2149,1.35,6,50,9,76.2056619838865,11.8297762631756,33.344,993.112787811772
2150,1.35,8,10,0,88.31473121003589,14.859257564616486,40.062,1167.09638790909
2151,1.35,8,10,1,85.70186009686435,14.207309520535494,39.875,1406.71676088049
2152,1.35,8,10,2,92.33123443167096,15.10686981497322,40.25,1641.36118463358
2153,1.35,8,10,3,89.11529531444022,14.494226523643112,40.719,1252.23466432512
2154,1.35,8,10,4,84.54895066036532,13.73390522108368,38.906,1247.61593893088
2155,1.35,8,10,5,98.9063356648721,16.14847809385265,40.656,1397.77241416265
2156,1.35,8,10,6,89.98966585503797,14.620328111366648,38.344,1805.66577595963
2157,1.35,8,10,7,89.03896658611791,14.392101302109111,40.625,1154.42748510296
2158,1.35,8,10,8,85.67905322754632,14.275733926504552,40.5,1479.86994071067
2159,1.35,8,10,9,86.58463042357359,14.150128799828646,40.625,1661.8106336314
2160,1.35,8,20,0,86.2020366955135,14.04998196226778,36.312,1008.14242682502
2161,1.35,8,20,1,83.79756134388809,13.650432804512649,37.406,1291.23734822058
2162,1.35,8,20,2,90.42416563221862,14.635159287404685,38.281,1439.58888583664
2163,1.35,8,20,3,87.20004266594805,14.02325502243683,38.594,1144.451611072
2164,1.35,8,20,4,83.35606294774225,13.58662230868851,36.656,1197.32729613839
2165,1.35,8,20,5,97.36693569592164,15.753922705107096,38.406,1325.81344599102
2166,1.35,8,20,6,88.40752621398082,14.20730229613214,37.031,1558.3465881007
2167,1.35,8,20,7,87.66166281455516,13.987489140545446,36.469,1091.81942623147
2168,1.35,8,20,8,84.74154307891037,13.892574698726186,37.344,1324.93949621197
2169,1.35,8,20,9,86.18024634779877,13.826113208176292,38.094,1636.38537410048
2170,1.35,8,30,0,83.992048133642,13.5980934227836,34.969,968.439341827776
2171,1.35,8,30,1,82.84886417769513,13.340552486135474,36.188,1240.40432145516
2172,1.35,8,30,2,87.88806797622881,13.878896062949751,36.125,1329.00616963875
2173,1.35,8,30,3,85.57305976281937,13.68784098353624,36.156,1014.03726585789
2174,1.35,8,30,4,81.3936405357345,13.090954781744616,35.094,1158.50639345943
2175,1.35,8,30,5,95.81247217112627,15.415948776836146,34.75,1241.93178853767
2176,1.35,8,30,6,86.38054860340739,13.824425876151828,34.594,1472.91485226868
2177,1.35,8,30,7,86.78695223472809,13.95806371689774,34.25,1002.58541425659
2178,1.35,8,30,8,83.8538747572954,13.549803783904045,36.031,1329.71867689648
2179,1.35,8,30,9,84.75458887300063,13.610445289273532,34.969,1520.14188586696
2180,1.35,8,40,0,83.1741649680917,13.20163387219218,32.25,889.280080119623
2181,1.35,8,40,1,82.04976064238366,13.136996092539029,33.312,1165.67463206894
2182,1.35,8,40,2,87.04058000611485,13.808409274457984,34.312,1224.39874103099
2183,1.35,8,40,3,84.03596588491754,13.204657571247592,33.188,898.751352835074
2184,1.35,8,40,4,79.79794312036383,12.793019326290686,32.312,1112.96529385548
2185,1.35,8,40,5,94.34002273143165,14.921552715455093,33.875,1161.19544911381
2186,1.35,8,40,6,85.39913378972078,13.874450979538269,32.562,1393.66101625171
2187,1.35,8,40,7,84.9663916320117,13.641996253472888,32.094,899.119180734956
2188,1.35,8,40,8,83.5705880463827,13.547703218575611,34.625,1316.25026395934
2189,1.35,8,40,9,83.62887211368889,13.177690140515644,33.531,1434.05812314369
2190,1.35,8,50,0,80.96605884622586,12.758515046502502,31.781,840.164223727632
2191,1.35,8,50,1,81.18052797319639,12.860491445620127,33.281,1172.49017486279
2192,1.35,8,50,2,85.89258492715564,13.49729971616468,33.125,1241.20931221619
2193,1.35,8,50,3,82.4087132530035,12.874162667264253,31.438,820.423245334087
2194,1.35,8,50,4,78.17461331258725,12.475830121738795,30.438,999.068718653165
2195,1.35,8,50,5,92.7570016614534,14.632992413700306,32.406,1037.19404581452
2196,1.35,8,50,6,83.98920090002932,13.380109863006991,29.219,1180.13189983951
2197,1.35,8,50,7,83.3861501357814,13.142402548183515,32.219,834.6510092871
2198,1.35,8,50,8,82.66571636477656,13.20326602443313,33.031,1220.04221131579
2199,1.35,8,50,9,82.1416755656778,12.934587964065608,30.75,1312.90621146441
2200,1.35,12,10,0,113.87129240518924,18.16833221463783,36.062,1532.21552739751
2201,1.35,12,10,1,104.11679587783628,16.760376278565058,36.312,1593.07712713806
2202,1.35,12,10,2,107.62031238469372,17.025215978755448,36.438,1824.21792539839
2203,1.35,12,10,3,107.2803593934487,17.052874051814076,37.219,1789.20114531646
2204,1.35,12,10,4,98.5249775650348,16.165834426593932,38.656,1813.48129014643
2205,1.35,12,10,5,108.60721890151628,17.613390862489453,37.156,1769.05866304182
2206,1.35,12,10,6,103.91360849108004,17.558256351046456,39.5,1684.36707921383
2207,1.35,12,10,7,101.85281965650486,16.7268308738985,37.156,1871.9887581998
2208,1.35,12,10,8,114.42876898494582,18.45506232258733,37.719,1739.47554290861
2209,1.35,12,10,9,118.08384930922092,18.872107055415103,37.375,1617.20729532352
2210,1.35,12,20,0,111.35390178838963,17.48009578802352,35.0,1395.86333719733
2211,1.35,12,20,1,101.24346521856178,15.982617652694575,34.594,1464.47366653728
2212,1.35,12,20,2,105.1022285804934,16.258894683234633,33.719,1612.43047144069
2213,1.35,12,20,3,104.68781886941272,16.48228854173719,34.938,1578.58505652296
2214,1.35,12,20,4,95.57384567461746,15.285234198579944,33.812,1533.47978957636
2215,1.35,12,20,5,105.96984679202194,16.951069015582004,34.156,1681.93464139878
2216,1.35,12,20,6,100.80337192497188,16.568071121606447,34.812,1551.56664237844
2217,1.35,12,20,7,98.340933044803,15.562030460898251,32.906,1638.47879267707
2218,1.35,12,20,8,111.6040334819547,17.698565848780326,36.094,1629.4194817769
2219,1.35,12,20,9,115.5975662059264,18.22225707768228,34.625,1484.53331040535
2220,1.35,12,30,0,108.84718485432792,17.092045605094146,31.312,1320.83687526503
2221,1.35,12,30,1,98.53586384225252,15.3825627286735,32.625,1393.42165876307
2222,1.35,12,30,2,103.26955230414242,15.668370909905642,32.906,1546.54809329972
2223,1.35,12,30,3,103.3405335888692,15.95323981661068,32.25,1448.78912111159
2224,1.35,12,30,4,92.92788338033914,14.769331490048003,32.406,1354.68994362912
2225,1.35,12,30,5,104.38668253004366,16.4869104400558,33.438,1486.08919242867
2226,1.35,12,30,6,98.99740604414494,16.231728191575286,32.406,1428.12523074364
2227,1.35,12,30,7,97.26475693718436,15.280757516566506,31.094,1496.94609694933
2228,1.35,12,30,8,108.94405557294868,17.05866139107613,33.156,1523.9362645226
2229,1.35,12,30,9,113.33576595878417,17.70459716677705,31.125,1391.09465944233
2230,1.35,12,40,0,106.61752775455044,16.54390554823888,32.219,1149.3870262995
2231,1.35,12,40,1,96.65473552636313,15.05763780397644,29.906,1267.96457750086
2232,1.35,12,40,2,101.37927794546658,15.292069672482716,29.125,1564.45415767173
2233,1.35,12,40,3,101.33181758972025,15.490458447234609,30.562,1387.81681109279
2234,1.35,12,40,4,90.99745251468256,14.552494723646864,30.156,1325.76853933323
2235,1.35,12,40,5,102.19572126433178,16.10529268710731,30.031,1398.62761860431
2236,1.35,12,40,6,95.58545531777698,15.377749300451596,32.031,1435.02902586637
2237,1.35,12,40,7,95.78802851592366,14.792693920954326,29.25,1501.94892466769
2238,1.35,12,40,8,106.16118820563972,16.44348564642282,32.375,1432.7285473503
2239,1.35,12,40,9,111.296808013179,17.327302288190463,28.938,1358.55549940891
2240,1.35,12,50,0,104.40427532807594,16.105854561716217,30.094,1150.65016557855
2241,1.35,12,50,1,95.18490496881122,14.71775672393601,30.344,1228.88057611058
2242,1.35,12,50,2,100.44624651220497,15.087784698360151,29.344,1478.93450207275
2243,1.35,12,50,3,99.38263678783504,15.059372081303303,29.844,1270.295557021
2244,1.35,12,50,4,88.88189535923475,14.053561564950035,28.25,1224.72300106916
2245,1.35,12,50,5,100.6463440376072,15.864869958748068,30.25,1346.54485178973
2246,1.35,12,50,6,94.19704132824272,15.106364753478678,30.406,1375.46969957302
2247,1.35,12,50,7,94.22788925799767,14.449489706890011,27.25,1380.95773633595
2248,1.35,12,50,8,104.40477212246684,16.190127523053075,30.312,1274.0444225155
2249,1.35,12,50,9,109.32822554257744,16.983145938402355,28.688,1292.34104515599
2250,1.35,16,10,0,123.801181839816,19.790212232456053,35.875,1990.55913964653
2251,1.35,16,10,1,125.58780730397268,19.45267062596398,35.406,2000.39662738122
2252,1.35,16,10,2,126.54077121190592,20.08110838240095,37.531,2450.37702639725
2253,1.35,16,10,3,121.09331086719324,19.853798530676187,35.438,1821.48431097764
2254,1.35,16,10,4,116.69412028372798,18.6765158638208,36.312,1728.86607581846
2255,1.35,16,10,5,107.686070788181,17.1690314991726,37.062,1753.31862845944
2256,1.35,16,10,6,133.98286635905922,20.84099610033461,35.656,1820.16549970283
2257,1.35,16,10,7,119.72515069253448,19.4693249684311,34.406,1950.2038276497
2258,1.35,16,10,8,116.91910962344112,18.94870556901649,35.375,1552.73439808044
2259,1.35,16,10,9,125.98748233254652,19.98871731750725,35.75,1951.19348218471
2260,1.35,16,20,0,121.78532606968172,19.26635383793507,32.719,1823.60030619696
2261,1.35,16,20,1,122.773549770472,18.69845305386813,34.438,1854.54577194546
2262,1.35,16,20,2,123.6800517137639,19.388511049904498,33.594,2190.06415019897
2263,1.35,16,20,3,118.2611453455108,18.98632892603248,32.688,1680.14076778819
2264,1.35,16,20,4,113.42469560340804,17.935464482698826,32.344,1746.52636494775
2265,1.35,16,20,5,106.53324744656592,16.81845252145648,33.312,1605.76737494224
2266,1.35,16,20,6,131.31329702579495,20.13269684544688,33.25,1547.60875714741
2267,1.35,16,20,7,116.7048002324721,18.535613975572613,33.531,1783.67956860516
2268,1.35,16,20,8,114.7015572199222,18.24481061482096,32.938,1363.37170409516
2269,1.35,16,20,9,122.1822906959302,19.25299036545948,34.031,1663.37409066533
2270,1.35,16,30,0,119.64355968418847,18.73465444145782,30.25,1716.70713518265
2271,1.35,16,30,1,120.80645405403344,18.32643062008181,31.125,1631.20034837432
2272,1.35,16,30,2,121.04775925795118,18.801093767044293,32.125,1909.84145811154
2273,1.35,16,30,3,115.0224443442563,18.257000319885183,30.469,1512.66170397453
2274,1.35,16,30,4,111.56179438836378,17.523553647316803,30.906,1514.72779158345
2275,1.35,16,30,5,104.65354801231992,16.445489355437395,30.5,1533.6338876849
2276,1.35,16,30,6,128.78984129174592,19.77433414776392,30.812,1520.56079805938
2277,1.35,16,30,7,113.772644639814,17.872222059058423,30.719,1655.95678759328
2278,1.35,16,30,8,111.45263792820182,17.576217062811818,31.25,1229.1796598321
2279,1.35,16,30,9,119.29372955828435,18.67886988955378,30.219,1599.51581271865
2280,1.35,16,40,0,117.24844559130172,18.30001392892928,28.875,1641.03512962816
2281,1.35,16,40,1,118.50426947722632,17.855601791825258,30.875,1449.02904893395
2282,1.35,16,40,2,118.12687346652515,18.15414358298884,31.531,1902.04626458291
2283,1.35,16,40,3,112.30472148026004,17.60585609033627,28.875,1451.69300089989
2284,1.35,16,40,4,109.20190910139898,17.104183041384058,27.5,1438.0855080571
2285,1.35,16,40,5,103.10602786103114,16.04337624165994,29.5,1452.63159498317
2286,1.35,16,40,6,125.94723536174662,19.155819707571407,29.406,1333.41254008026
2287,1.35,16,40,7,111.56872163029207,17.42253223603625,28.969,1507.25887335085
2288,1.35,16,40,8,109.16856324666117,17.22436237721124,29.125,1178.35327527034
2289,1.35,16,40,9,117.31442831831932,18.4148467703967,30.25,1593.71666794174
2290,1.35,16,50,0,115.41521464758516,17.980623054446443,28.562,1507.25591894188
2291,1.35,16,50,1,116.98591808409256,17.67099982753529,29.5,1336.69169779678
2292,1.35,16,50,2,116.1752562842512,17.907419113107895,28.062,1686.4462229571
2293,1.35,16,50,3,109.503113121505,17.26154114890475,29.312,1403.04007055481
2294,1.35,16,50,4,106.68126045718192,16.61383386510319,28.625,1341.59761332473
2295,1.35,16,50,5,101.58441695234453,15.813397185987032,28.156,1394.13055610649
2296,1.35,16,50,6,124.20000065352332,18.981355800320227,29.906,1279.75194512761
2297,1.35,16,50,7,110.54589719592848,17.339313689244822,28.812,1519.38505544409
2298,1.35,16,50,8,107.22547264259232,16.83361212297692,26.688,1094.90079379098
2299,1.35,16,50,9,115.0390000726503,18.03938945061959,28.219,1433.74380704786
2300,1.35,24,10,0,142.3421751950368,23.01913531873121,34.031,1970.86805776777
2301,1.35,24,10,1,152.78039250779858,23.912050147317583,32.594,2246.59303361119
2302,1.35,24,10,2,142.0638415473444,22.65109193237394,33.969,2510.98229301293
2303,1.35,24,10,3,154.83243352166747,23.808241783600195,33.031,1963.40861795102
2304,1.35,24,10,4,134.84600199958714,21.48944340240057,29.062,1715.60405749828
